actual,probability_of_default,risk_band,decision,credit_score
0,0.17175108133648098,Medium Risk,Manual Review,756
0,0.37068665189049727,Very High Risk,Reject,646
1,0.24638281870100384,High Risk,Manual Review,714
0,0.10942177791567502,Low Risk,Manual Review,790
0,0.2571164918484904,High Risk,Reject,709
0,0.1366465200269526,Low Risk,Manual Review,775
0,0.17647758884811182,Medium Risk,Manual Review,753
0,0.20431445693405173,Medium Risk,Manual Review,738
0,0.15496887699004577,Medium Risk,Manual Review,765
1,0.051195600617358665,Very Low Risk,Approve,822
0,0.21858700224553199,High Risk,Manual Review,730
0,0.4013697182803676,Very High Risk,Reject,629
1,0.5330141649928694,Very High Risk,Reject,557
0,0.4392325637868766,Very High Risk,Reject,608
0,0.09849031826019972,Low Risk,Approve,796
0,0.17869693554296046,Medium Risk,Manual Review,752
0,0.03919996823003976,Very Low Risk,Approve,828
0,0.19545598173722437,Medium Risk,Manual Review,742
0,0.11816265117911533,Low Risk,Manual Review,785
0,0.13309211422728867,Low Risk,Manual Review,777
0,0.18217136547700952,Medium Risk,Manual Review,750
0,0.17985479783023842,Medium Risk,Manual Review,751
1,0.291597372219631,High Risk,Reject,690
0,0.07716066271372712,Very Low Risk,Approve,808
0,0.14772905236133546,Medium Risk,Manual Review,769
1,0.41848628079922634,Very High Risk,Reject,620
0,0.42132647364007525,Very High Risk,Reject,618
1,0.11701623231582436,Low Risk,Manual Review,786
0,0.11961172149332722,Low Risk,Manual Review,784
0,0.04602563834513425,Very Low Risk,Approve,825
0,0.13011809244877562,Low Risk,Manual Review,778
0,0.09957598165899458,Low Risk,Approve,795
1,0.3804185491578532,Very High Risk,Reject,641
1,0.14725243169223012,Low Risk,Manual Review,769
0,0.297537774872601,High Risk,Reject,686
0,0.14076159836255914,Low Risk,Manual Review,773
0,0.09714897827181433,Low Risk,Approve,797
0,0.21756794294563764,High Risk,Manual Review,730
0,0.16640589802363628,Medium Risk,Manual Review,758
1,0.3272857166975221,Very High Risk,Reject,670
0,0.2717974682536335,High Risk,Reject,701
0,0.20287693323574438,Medium Risk,Manual Review,738
0,0.4040011321880954,Very High Risk,Reject,628
0,0.2876319413313415,High Risk,Reject,692
0,0.13969039641812023,Low Risk,Manual Review,773
0,0.09556565951327331,Low Risk,Approve,797
0,0.4444712073527397,Very High Risk,Reject,606
0,0.1128634898121395,Low Risk,Manual Review,788
1,0.23583293598845106,High Risk,Manual Review,720
0,0.08971076600040152,Very Low Risk,Approve,801
0,0.48063346378842364,Very High Risk,Reject,586
0,0.6112664736085204,Very High Risk,Reject,514
0,0.2364484856486907,High Risk,Manual Review,720
0,0.13377231803099277,Low Risk,Manual Review,776
0,0.16352386697344007,Medium Risk,Manual Review,760
0,0.09888043059113884,Low Risk,Approve,796
0,0.177386057372735,Medium Risk,Manual Review,752
0,0.1604578845582458,Medium Risk,Manual Review,762
0,0.13692626555230875,Low Risk,Manual Review,775
0,0.24979253072318086,High Risk,Manual Review,713
0,0.334848797784203,Very High Risk,Reject,666
0,0.20884545280270844,Medium Risk,Manual Review,735
0,0.1232689907877206,Low Risk,Manual Review,782
0,0.38770491877797203,Very High Risk,Reject,637
0,0.10359401844111327,Low Risk,Manual Review,793
0,0.28946484650599297,High Risk,Reject,691
0,0.16714789064733546,Medium Risk,Manual Review,758
1,0.20649998612775444,Medium Risk,Manual Review,736
1,0.3366284367148878,Very High Risk,Reject,665
0,0.20974682175178963,Medium Risk,Manual Review,735
0,0.030660981998179855,Very Low Risk,Approve,833
0,0.25008375504790126,High Risk,Reject,712
0,0.13042230712862424,Low Risk,Manual Review,778
0,0.16199899819582927,Medium Risk,Manual Review,761
0,0.30266183595734325,High Risk,Reject,684
0,0.2675255485165517,High Risk,Reject,703
0,0.08167991533791358,Very Low Risk,Approve,805
0,0.15429943748868089,Medium Risk,Manual Review,765
0,0.17438911667727766,Medium Risk,Manual Review,754
1,0.25183990893808367,High Risk,Reject,711
0,0.19243359945798277,Medium Risk,Manual Review,744
1,0.46310395848212194,Very High Risk,Reject,595
1,0.26873219098093787,High Risk,Reject,702
0,0.10340576906810514,Low Risk,Manual Review,793
0,0.3471374226031125,Very High Risk,Reject,659
1,0.4623227186491465,Very High Risk,Reject,596
0,0.2390414131117729,High Risk,Manual Review,719
1,0.2839027064918489,High Risk,Reject,694
0,0.2568820388158692,High Risk,Reject,709
0,0.07282743587365509,Very Low Risk,Approve,810
0,0.035146548397775944,Very Low Risk,Approve,831
0,0.30356636401105697,High Risk,Reject,683
0,0.09699908622743929,Low Risk,Approve,797
0,0.13701334825095865,Low Risk,Manual Review,775
0,0.08475521888905271,Very Low Risk,Approve,803
0,0.27720074900712705,High Risk,Reject,698
0,0.30452483011864,High Risk,Reject,683
0,0.2646857553554189,High Risk,Reject,704
0,0.15502820015626,Medium Risk,Manual Review,765
0,0.09125298658156439,Low Risk,Approve,800
0,0.27731948518288757,High Risk,Reject,697
0,0.022965102293402664,Very Low Risk,Approve,837
0,0.5260608985672571,Very High Risk,Reject,561
0,0.26166051606466995,High Risk,Reject,706
1,0.31350685647665755,Very High Risk,Reject,678
0,0.026825782318285037,Very Low Risk,Approve,835
0,0.18607610193292926,Medium Risk,Manual Review,748
0,0.4306924650630129,Very High Risk,Reject,613
0,0.13447404118531842,Low Risk,Manual Review,776
0,0.21157788074174014,Medium Risk,Manual Review,734
0,0.16637800487231774,Medium Risk,Manual Review,758
0,0.048408468974171004,Very Low Risk,Approve,823
0,0.2175769140402102,High Risk,Manual Review,730
1,0.18571114275232542,Medium Risk,Manual Review,748
0,0.18633296912996214,Medium Risk,Manual Review,748
0,0.2058531794512795,Medium Risk,Manual Review,737
0,0.19527798264340301,Medium Risk,Manual Review,743
0,0.2297953804792045,High Risk,Manual Review,724
0,0.24903307353703774,High Risk,Manual Review,713
0,0.17429369943906597,Medium Risk,Manual Review,754
0,0.3938953352250178,Very High Risk,Reject,633
0,0.29205620321178494,High Risk,Reject,689
0,0.1028529757681882,Low Risk,Manual Review,793
1,0.5756503485343851,Very High Risk,Reject,533
0,0.15364675122939553,Medium Risk,Manual Review,765
0,0.10302738948129866,Low Risk,Manual Review,793
0,0.1181308286312806,Low Risk,Manual Review,785
0,0.032711108736207445,Very Low Risk,Approve,832
0,0.22225001830956237,High Risk,Manual Review,728
0,0.13193818981526914,Low Risk,Manual Review,777
0,0.46142933304905004,Very High Risk,Reject,596
0,0.24475860894974738,High Risk,Manual Review,715
1,0.20177080797675673,Medium Risk,Manual Review,739
0,0.20246435672332028,Medium Risk,Manual Review,739
0,0.19287499109903403,Medium Risk,Manual Review,744
0,0.2210856154336273,High Risk,Manual Review,728
1,0.11775786140552692,Low Risk,Manual Review,785
0,0.23480261658125365,High Risk,Manual Review,721
0,0.02643959520748311,Very Low Risk,Approve,835
0,0.18546920911729728,Medium Risk,Manual Review,748
1,0.2627112562360835,High Risk,Reject,706
0,0.1548336522282782,Medium Risk,Manual Review,765
0,0.09350646862407078,Low Risk,Approve,799
0,0.1977733155638696,Medium Risk,Manual Review,741
0,0.1618082511801409,Medium Risk,Manual Review,761
0,0.1519324239382868,Medium Risk,Manual Review,766
0,0.20789662444051246,Medium Risk,Manual Review,736
0,0.16531567463434246,Medium Risk,Manual Review,759
0,0.04903441975635095,Very Low Risk,Approve,823
0,0.3491724079983649,Very High Risk,Reject,658
0,0.3131513977800289,Very High Risk,Reject,678
0,0.4096159297574613,Very High Risk,Reject,625
0,0.07431185050142068,Very Low Risk,Approve,809
0,0.04895228368130227,Very Low Risk,Approve,823
1,0.22120889695740845,High Risk,Manual Review,728
0,0.17377097174307043,Medium Risk,Manual Review,754
1,0.32026536540487355,Very High Risk,Reject,674
0,0.3033300451813025,High Risk,Reject,683
0,0.07828860190976852,Very Low Risk,Approve,807
0,0.04796100858505301,Very Low Risk,Approve,824
0,0.039609953964719384,Very Low Risk,Approve,828
0,0.059506467052252494,Very Low Risk,Approve,817
0,0.15991561765117362,Medium Risk,Manual Review,762
0,0.15657283895509816,Medium Risk,Manual Review,764
0,0.15854173051755355,Medium Risk,Manual Review,763
0,0.11212656378406097,Low Risk,Manual Review,788
0,0.26353725854476107,High Risk,Reject,705
0,0.209461347774067,Medium Risk,Manual Review,735
0,0.06476884525006872,Very Low Risk,Approve,814
0,0.4279862606748993,Very High Risk,Reject,615
0,0.3346470132919088,Very High Risk,Reject,666
0,0.39801004061971557,Very High Risk,Reject,631
0,0.08377213964518349,Very Low Risk,Approve,804
0,0.1480623195344205,Medium Risk,Manual Review,769
0,0.13632496948951772,Low Risk,Manual Review,775
0,0.3513131422756796,Very High Risk,Reject,657
1,0.21139072017118907,Medium Risk,Manual Review,734
0,0.23292835573169815,High Risk,Manual Review,722
0,0.30994969742431294,Very High Risk,Reject,680
0,0.03745356755693997,Very Low Risk,Approve,829
0,0.04634692000174253,Very Low Risk,Approve,825
0,0.33241820457639515,Very High Risk,Reject,667
0,0.11966390080930471,Low Risk,Manual Review,784
0,0.14535994894801632,Low Risk,Manual Review,770
0,0.1497145474988569,Medium Risk,Manual Review,768
0,0.39863410091228113,Very High Risk,Reject,631
1,0.3421013636320158,Very High Risk,Reject,662
0,0.12830839339120417,Low Risk,Manual Review,779
0,0.05983203270830956,Very Low Risk,Approve,817
0,0.14015307841386856,Low Risk,Manual Review,773
0,0.5094838076353972,Very High Risk,Reject,570
0,0.08332012601865284,Very Low Risk,Approve,804
0,0.25851842593736174,High Risk,Reject,708
0,0.3247897150631905,Very High Risk,Reject,671
0,0.3283137806010741,Very High Risk,Reject,669
1,0.409846522907845,Very High Risk,Reject,625
0,0.28610581379026223,High Risk,Reject,693
0,0.2063646943310674,Medium Risk,Manual Review,736
0,0.04803724543287927,Very Low Risk,Approve,824
0,0.1349667260619175,Low Risk,Manual Review,776
0,0.3792640851439009,Very High Risk,Reject,641
0,0.2966447395085174,High Risk,Reject,687
0,0.34563784572326267,Very High Risk,Reject,660
0,0.3157200323588308,Very High Risk,Reject,676
0,0.14406878335394718,Low Risk,Manual Review,771
0,0.049988574093150544,Very Low Risk,Approve,823
0,0.3769228912164473,Very High Risk,Reject,643
0,0.25746504150231775,High Risk,Reject,708
0,0.09375899084734225,Low Risk,Approve,798
0,0.08278302757440034,Very Low Risk,Approve,804
0,0.29163984210933525,High Risk,Reject,690
0,0.264574399011811,High Risk,Reject,704
0,0.04778509507429218,Very Low Risk,Approve,824
1,0.276610125729343,High Risk,Reject,698
1,0.0837980360320228,Very Low Risk,Approve,804
0,0.3026868622330766,High Risk,Reject,684
1,0.21330354905329765,Medium Risk,Manual Review,733
0,0.14432591094178784,Low Risk,Manual Review,771
0,0.04518218818929799,Very Low Risk,Approve,825
1,0.376564797993766,Very High Risk,Reject,643
0,0.22975958020054757,High Risk,Manual Review,724
0,0.1867362623779603,Medium Risk,Manual Review,747
0,0.4478491682867152,Very High Risk,Reject,604
0,0.08500979473022892,Very Low Risk,Approve,803
0,0.30506763249070296,High Risk,Reject,682
0,0.43983690872529246,Very High Risk,Reject,608
0,0.08532933467507978,Very Low Risk,Approve,803
0,0.08978219639895822,Very Low Risk,Approve,801
0,0.05772819086924459,Very Low Risk,Approve,818
0,0.10524480891455819,Low Risk,Manual Review,792
1,0.19743493753058616,Medium Risk,Manual Review,741
0,0.10983617417435755,Low Risk,Manual Review,790
0,0.18791972955343275,Medium Risk,Manual Review,747
0,0.13088558839712514,Low Risk,Manual Review,778
0,0.265297451065668,High Risk,Reject,704
0,0.48850834307782937,Very High Risk,Reject,581
1,0.44114968070350735,Very High Risk,Reject,607
0,0.09485349500962494,Low Risk,Approve,798
0,0.18957503524513836,Medium Risk,Manual Review,746
0,0.1623742843363929,Medium Risk,Manual Review,761
0,0.07045687547987832,Very Low Risk,Approve,811
0,0.04932021977687266,Very Low Risk,Approve,823
0,0.0909776627209359,Low Risk,Approve,800
0,0.07485375554821726,Very Low Risk,Approve,809
0,0.2554422494189037,High Risk,Reject,710
0,0.19416538210137274,Medium Risk,Manual Review,743
0,0.40058574221682725,Very High Risk,Reject,630
0,0.04842610792572889,Very Low Risk,Approve,823
0,0.17614052840235098,Medium Risk,Manual Review,753
1,0.37426036030568366,Very High Risk,Reject,644
0,0.026860411065460103,Very Low Risk,Approve,835
0,0.0956138858196279,Low Risk,Approve,797
0,0.34825376619710074,Very High Risk,Reject,658
0,0.22578080415175303,High Risk,Manual Review,726
0,0.09277691642064234,Low Risk,Approve,799
0,0.31132027819479796,Very High Risk,Reject,679
0,0.24066248042559968,High Risk,Manual Review,718
0,0.1070802989621938,Low Risk,Manual Review,791
0,0.42557857741214117,Very High Risk,Reject,616
0,0.2515951335486971,High Risk,Reject,712
0,0.2721550375264563,High Risk,Reject,700
0,0.13163944833279836,Low Risk,Manual Review,778
0,0.2505260338039009,High Risk,Reject,712
0,0.2695650654035924,High Risk,Reject,702
0,0.1166428565994073,Low Risk,Manual Review,786
0,0.052701711187531856,Very Low Risk,Approve,821
0,0.08539515010749511,Very Low Risk,Approve,803
0,0.02339882647057989,Very Low Risk,Approve,837
0,0.21487153220386962,High Risk,Manual Review,732
1,0.14604492966817645,Low Risk,Manual Review,770
0,0.13127755767208837,Low Risk,Manual Review,778
1,0.3595829495323065,Very High Risk,Reject,652
0,0.11689311365192609,Low Risk,Manual Review,786
0,0.1374981922032533,Low Risk,Manual Review,774
0,0.08135229869870857,Very Low Risk,Approve,805
0,0.1263716663740577,Low Risk,Manual Review,780
0,0.17988472156487578,Medium Risk,Manual Review,751
0,0.4996339103245028,Very High Risk,Reject,575
0,0.09269899837182036,Low Risk,Approve,799
0,0.055008304431480845,Very Low Risk,Approve,820
0,0.26341019242789143,High Risk,Reject,705
0,0.04177476293434215,Very Low Risk,Approve,827
0,0.12259699196457441,Low Risk,Manual Review,783
0,0.10492944361529788,Low Risk,Manual Review,792
0,0.15435755669881351,Medium Risk,Manual Review,765
0,0.05490687785833001,Very Low Risk,Approve,820
0,0.1353502120952092,Low Risk,Manual Review,776
0,0.14568092899858193,Low Risk,Manual Review,770
0,0.08914114716560047,Very Low Risk,Approve,801
0,0.4011997248477395,Very High Risk,Reject,629
0,0.3867267284356728,Very High Risk,Reject,637
0,0.18349505388471715,Medium Risk,Manual Review,749
0,0.16142457201082575,Medium Risk,Manual Review,761
1,0.24457059657880592,High Risk,Manual Review,715
0,0.21894366734725848,High Risk,Manual Review,730
0,0.17395520516709176,Medium Risk,Manual Review,754
0,0.06180855453308552,Very Low Risk,Approve,816
0,0.09889512888033519,Low Risk,Approve,796
0,0.2775702437638988,High Risk,Reject,697
1,0.2514126564176152,High Risk,Reject,712
0,0.06623531279740101,Very Low Risk,Approve,814
0,0.29916594528021895,High Risk,Reject,685
0,0.12828257210834165,Low Risk,Manual Review,779
0,0.1698316471353365,Medium Risk,Manual Review,757
0,0.37523245045884296,Very High Risk,Reject,644
1,0.10102236322430351,Low Risk,Manual Review,794
0,0.44166439213396924,Very High Risk,Reject,607
0,0.09726008698362187,Low Risk,Approve,797
0,0.1593456826540645,Medium Risk,Manual Review,762
0,0.17813992310385296,Medium Risk,Manual Review,752
0,0.22103296436042774,High Risk,Manual Review,728
0,0.5195656935231527,Very High Risk,Reject,564
1,0.24891012963232897,High Risk,Manual Review,713
0,0.09779975809002807,Low Risk,Approve,796
0,0.1672167812194852,Medium Risk,Manual Review,758
0,0.043212786304250544,Very Low Risk,Approve,826
0,0.07376880632862806,Very Low Risk,Approve,809
0,0.21322615123142252,Medium Risk,Manual Review,733
1,0.4354436769210731,Very High Risk,Reject,611
1,0.276547010361303,High Risk,Reject,698
0,0.12081041191908277,Low Risk,Manual Review,784
0,0.30997107009794406,Very High Risk,Reject,680
0,0.3380001780827046,Very High Risk,Reject,664
0,0.14018475332325728,Low Risk,Manual Review,773
0,0.045525668654667735,Very Low Risk,Approve,825
0,0.36299354285870566,Very High Risk,Reject,650
0,0.08305377066232357,Very Low Risk,Approve,804
0,0.16800925742711315,Medium Risk,Manual Review,758
0,0.24612510143920424,High Risk,Manual Review,715
1,0.24515249983271012,High Risk,Manual Review,715
0,0.04159956868984675,Very Low Risk,Approve,827
0,0.321719600697106,Very High Risk,Reject,673
0,0.27975091762024906,High Risk,Reject,696
0,0.2200614277679553,High Risk,Manual Review,729
1,0.28344660677753997,High Risk,Reject,694
1,0.07137032813518086,Very Low Risk,Approve,811
0,0.33021145206814556,Very High Risk,Reject,668
0,0.14765066048050307,Low Risk,Manual Review,769
0,0.08424587835586991,Very Low Risk,Approve,804
0,0.15240294621493206,Medium Risk,Manual Review,766
0,0.15058540306000018,Medium Risk,Manual Review,767
0,0.2669331091423598,High Risk,Reject,703
0,0.35409643212469694,Very High Risk,Reject,655
0,0.08244827376731091,Very Low Risk,Approve,805
0,0.1444053081801978,Low Risk,Manual Review,771
0,0.27994724203932947,High Risk,Reject,696
0,0.08561180714810877,Very Low Risk,Approve,803
0,0.09478964229574041,Low Risk,Approve,798
0,0.2322382381262596,High Risk,Manual Review,722
0,0.17462968176025548,Medium Risk,Manual Review,754
0,0.11907081494149532,Low Risk,Manual Review,785
0,0.18759943936365805,Medium Risk,Manual Review,747
0,0.4173778354908528,Very High Risk,Reject,620
0,0.18297518312312433,Medium Risk,Manual Review,749
0,0.18337862312322029,Medium Risk,Manual Review,749
1,0.32242529900793687,Very High Risk,Reject,673
1,0.12655053214753084,Low Risk,Manual Review,780
0,0.23739029315245533,High Risk,Manual Review,719
0,0.1204222662433782,Low Risk,Manual Review,784
0,0.15936389539982274,Medium Risk,Manual Review,762
0,0.27967807329536515,High Risk,Reject,696
0,0.17767321120132873,Medium Risk,Manual Review,752
0,0.18233800014512333,Medium Risk,Manual Review,750
0,0.2029341478339521,Medium Risk,Manual Review,738
0,0.10969612362637875,Low Risk,Manual Review,790
0,0.3190378359946286,Very High Risk,Reject,675
0,0.10972870525675768,Low Risk,Manual Review,790
