loan_amnt,term,int_rate,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,fico_range_low,fico_range_high,open_acc,revol_bal,revol_util,delinq_2yrs,pub_rec,inq_last_6mths,target
4000.0, 36 months,6.99,A,A2,< 1 year,MORTGAGE,80000.0,Source Verified,other,31.08,715.0,719.0,13.0,18385.0,48.8,0.0,0.0,0.0,0
2400.0, 36 months,9.44,B,B1,10+ years,RENT,68000.0,Source Verified,debt_consolidation,9.57,665.0,669.0,5.0,2458.0,68.3,1.0,0.0,0.0,0
6400.0, 36 months,10.49,B,B2,7 years,RENT,52000.0,Not Verified,debt_consolidation,22.89,660.0,664.0,17.0,15017.0,50.0,0.0,0.0,1.0,1
11700.0, 36 months,14.33,C,C2,7 years,RENT,35000.0,Not Verified,debt_consolidation,21.53,665.0,669.0,6.0,8937.0,94.1,0.0,0.0,0.0,0
35000.0, 36 months,9.75,B,B3,6 years,MORTGAGE,150000.0,Source Verified,credit_card,9.08,715.0,719.0,5.0,19455.0,74.0,1.0,0.0,0.0,0
8000.0, 36 months,13.33,C,C3,9 years,MORTGAGE,56500.0,Not Verified,debt_consolidation,11.38,675.0,679.0,13.0,14308.0,44.9,0.0,1.0,2.0,1
7000.0, 36 months,13.35,C,C2,9 years,RENT,60000.0,Source Verified,debt_consolidation,15.34,675.0,679.0,9.0,3218.0,37.7,0.0,1.0,2.0,0
20175.0, 60 months,16.29,D,D2,9 years,OWN,45000.0,Source Verified,debt_consolidation,22.13,700.0,704.0,8.0,11145.0,51.6,0.0,0.0,0.0,0
24000.0, 36 months,7.62,A,A3,4 years,MORTGAGE,70000.0,Verified,debt_consolidation,20.11,705.0,709.0,14.0,20062.0,57.8,0.0,0.0,0.0,0
10375.0, 60 months,29.99,F,F3,10+ years,OWN,57000.0,Source Verified,debt_consolidation,19.18,705.0,709.0,7.0,6807.0,88.4,0.0,0.0,1.0,1
18000.0, 60 months,19.42,D,D3,2 years,MORTGAGE,70000.0,Not Verified,debt_consolidation,16.65,680.0,684.0,13.0,23827.0,65.0,0.0,0.0,2.0,0
8000.0, 36 months,15.61,D,D1,10+ years,MORTGAGE,68000.0,Source Verified,debt_consolidation,19.09,690.0,694.0,10.0,5171.0,27.1,1.0,0.0,2.0,0
3500.0, 36 months,9.75,B,B3,missing,RENT,55000.0,Source Verified,debt_consolidation,29.87,700.0,704.0,11.0,3742.0,30.7,1.0,1.0,0.0,1
9000.0, 36 months,14.46,C,C4,< 1 year,RENT,105000.0,Source Verified,credit_card,14.82,660.0,664.0,12.0,10307.0,62.5,0.0,1.0,0.0,0
6600.0, 36 months,12.62,C,C1,10+ years,RENT,102000.0,Source Verified,debt_consolidation,2.26,670.0,674.0,10.0,7845.0,16.8,1.0,1.0,1.0,0
2600.0, 60 months,19.91,E,E4,9 years,RENT,74400.0,Source Verified,debt_consolidation,16.69,660.0,664.0,5.0,7012.0,73.0,0.0,0.0,0.0,0
35000.0, 60 months,15.31,C,C5,10+ years,MORTGAGE,115000.0,Verified,debt_consolidation,23.48,685.0,689.0,20.0,53073.0,80.0,0.0,0.0,0.0,0
7250.0, 36 months,16.49,D,D3,8 years,RENT,95000.0,Verified,debt_consolidation,2.0,660.0,664.0,22.0,4125.0,75.0,0.0,0.0,0.0,0
15000.0, 36 months,5.93,A,A1,missing,MORTGAGE,50000.0,Source Verified,credit_card,16.4,785.0,789.0,17.0,3154.0,4.2,0.0,0.0,0.0,0
2000.0, 36 months,7.07,A,A2,4 years,MORTGAGE,34080.0,Source Verified,debt_consolidation,8.31,765.0,769.0,6.0,2364.0,13.9,0.0,0.0,0.0,0
12000.0, 60 months,18.55,E,E2,7 years,OWN,41000.0,Verified,debt_consolidation,36.79,685.0,689.0,16.0,20165.0,70.5,0.0,0.0,1.0,1
11000.0, 36 months,10.99,B,B2,10+ years,MORTGAGE,70000.0,Not Verified,credit_card,14.69,680.0,684.0,16.0,12832.0,50.3,0.0,0.0,1.0,0
5400.0, 36 months,6.03,A,A1,1 year,MORTGAGE,68000.0,Not Verified,home_improvement,15.3,760.0,764.0,7.0,1283.0,4.8,0.0,0.0,0.0,0
3300.0, 36 months,9.17,B,B2,10+ years,MORTGAGE,100000.0,Source Verified,home_improvement,18.34,675.0,679.0,13.0,46419.0,68.6,0.0,0.0,0.0,0
16000.0, 36 months,15.59,C,C5,10+ years,OWN,105000.0,Verified,debt_consolidation,17.04,660.0,664.0,10.0,6383.0,86.7,3.0,0.0,1.0,0
10000.0, 36 months,5.32,A,A1,3 years,MORTGAGE,80000.0,Source Verified,debt_consolidation,14.6,775.0,779.0,23.0,6574.0,10.5,0.0,0.0,0.0,0
10000.0, 36 months,13.33,C,C3,10+ years,MORTGAGE,74000.0,Not Verified,debt_consolidation,22.58,685.0,689.0,14.0,23061.0,74.2,0.0,0.0,0.0,0
8000.0, 36 months,7.24,A,A3,10+ years,MORTGAGE,65000.0,Not Verified,credit_card,31.09,730.0,734.0,17.0,1173.0,4.9,0.0,0.0,0.0,1
20000.0, 36 months,16.99,D,D1,6 years,MORTGAGE,81000.0,Not Verified,home_improvement,9.97,660.0,664.0,13.0,6053.0,58.2,2.0,1.0,1.0,1
3000.0, 36 months,16.02,C,C5,1 year,MORTGAGE,42000.0,Not Verified,other,9.06,680.0,684.0,6.0,210.0,6.0,1.0,0.0,0.0,1
16000.0, 36 months,10.49,B,B2,10+ years,OWN,100000.0,Not Verified,debt_consolidation,8.59,665.0,669.0,5.0,4284.0,27.1,0.0,1.0,1.0,0
10500.0, 60 months,26.24,E,E5,4 years,RENT,30000.0,Verified,credit_card,34.08,715.0,719.0,12.0,5780.0,36.0,0.0,0.0,3.0,1
19000.0, 36 months,14.61,D,D1,1 year,MORTGAGE,88200.0,Not Verified,small_business,5.56,790.0,794.0,6.0,14653.0,44.3,0.0,0.0,3.0,0
10000.0, 36 months,9.17,B,B1,2 years,OWN,100000.0,Source Verified,debt_consolidation,16.49,680.0,684.0,6.0,26643.0,96.5,0.0,0.0,0.0,0
14400.0, 60 months,11.99,B,B5,9 years,MORTGAGE,41900.0,Not Verified,debt_consolidation,25.3,780.0,784.0,14.0,6032.0,10.6,0.0,0.0,0.0,0
15000.0, 60 months,15.61,D,D1,2 years,RENT,40000.0,Source Verified,debt_consolidation,32.87,680.0,684.0,13.0,35032.0,80.9,0.0,0.0,0.0,1
18000.0, 60 months,13.33,C,C3,3 years,MORTGAGE,110000.0,Not Verified,debt_consolidation,12.15,680.0,684.0,6.0,10996.0,65.1,0.0,0.0,0.0,0
15000.0, 36 months,13.11,B,B4,4 years,MORTGAGE,53000.0,Not Verified,credit_card,19.81,685.0,689.0,14.0,21109.0,70.8,0.0,1.0,0.0,0
9600.0, 36 months,10.49,B,B3,4 years,RENT,45000.0,Not Verified,debt_consolidation,16.72,660.0,664.0,3.0,5498.0,56.7,0.0,0.0,1.0,0
25000.0, 60 months,26.3,E,E5,10+ years,OWN,100000.0,Verified,debt_consolidation,4.64,670.0,674.0,18.0,8182.0,18.6,1.0,0.0,0.0,0
20000.0, 36 months,9.17,B,B2,10+ years,MORTGAGE,110000.0,Source Verified,debt_consolidation,21.44,680.0,684.0,12.0,25904.0,67.8,0.0,0.0,0.0,0
7000.0, 36 months,12.61,C,C1,4 years,RENT,73000.0,Source Verified,debt_consolidation,16.93,670.0,674.0,8.0,7336.0,52.4,0.0,0.0,2.0,0
6000.0, 36 months,25.49,E,E4,3 years,OWN,36480.0,Verified,debt_consolidation,31.41,680.0,684.0,6.0,1801.0,25.7,1.0,0.0,0.0,0
10000.0, 36 months,7.24,A,A3,10+ years,RENT,80000.0,Source Verified,debt_consolidation,23.25,690.0,694.0,9.0,15148.0,71.8,0.0,0.0,0.0,0
15000.0, 36 months,6.71,A,A3,10+ years,MORTGAGE,90000.0,Not Verified,debt_consolidation,35.83,775.0,779.0,17.0,4177.0,7.9,0.0,0.0,0.0,0
15000.0, 36 months,10.49,B,B3,7 years,MORTGAGE,60000.0,Not Verified,debt_consolidation,23.13,700.0,704.0,12.0,19204.0,36.6,0.0,0.0,0.0,0
15000.0, 36 months,10.99,B,B2,6 years,MORTGAGE,75000.0,Source Verified,credit_card,25.42,660.0,664.0,14.0,15693.0,57.5,1.0,0.0,1.0,0
11000.0, 36 months,12.49,B,B4,10+ years,RENT,42000.0,Verified,credit_card,6.83,660.0,664.0,10.0,8469.0,77.0,0.0,1.0,0.0,1
3500.0, 36 months,9.96,B,B5,1 year,RENT,78000.0,Not Verified,other,11.06,700.0,704.0,13.0,16310.0,20.5,1.0,0.0,0.0,0
30000.0, 36 months,11.53,B,B5,9 years,MORTGAGE,222200.0,Verified,debt_consolidation,16.51,715.0,719.0,26.0,29067.0,65.5,0.0,0.0,0.0,1
18000.0, 36 months,18.75,D,D3,7 years,OWN,56000.0,Verified,credit_card,18.15,665.0,669.0,14.0,10003.0,80.0,2.0,0.0,0.0,0
10000.0, 36 months,9.49,B,B2,missing,MORTGAGE,45000.0,Source Verified,debt_consolidation,11.79,675.0,679.0,9.0,11171.0,41.2,0.0,0.0,0.0,0
15000.0, 36 months,13.98,C,C3,< 1 year,RENT,70000.0,Not Verified,debt_consolidation,27.16,660.0,664.0,27.0,16504.0,77.1,0.0,0.0,0.0,0
6500.0, 36 months,16.02,C,C5,2 years,RENT,68000.0,Verified,debt_consolidation,12.97,740.0,744.0,6.0,1820.0,26.4,0.0,0.0,1.0,0
1200.0, 36 months,17.99,D,D2,2 years,RENT,27040.0,Source Verified,debt_consolidation,27.7,665.0,669.0,5.0,4470.0,75.8,0.0,0.0,0.0,0
20000.0, 60 months,8.9,A,A5,2 years,MORTGAGE,125000.0,Verified,home_improvement,3.23,780.0,784.0,17.0,2144.0,2.5,0.0,0.0,0.0,0
12000.0, 36 months,10.99,B,B4,4 years,MORTGAGE,55000.0,Source Verified,credit_card,27.7,665.0,669.0,14.0,18467.0,53.7,0.0,0.0,0.0,0
15000.0, 36 months,7.89,A,A5,5 years,RENT,45000.0,Source Verified,credit_card,26.12,685.0,689.0,13.0,17039.0,48.5,1.0,0.0,0.0,0
10000.0, 60 months,14.99,C,C5,10+ years,MORTGAGE,82000.0,Source Verified,credit_card,15.38,675.0,679.0,5.0,6062.0,57.2,0.0,0.0,3.0,1
8000.0, 36 months,14.46,C,C4,10+ years,MORTGAGE,39500.0,Source Verified,debt_consolidation,26.86,695.0,699.0,20.0,9492.0,28.6,0.0,1.0,0.0,0
28000.0, 60 months,15.99,D,D2,2 years,MORTGAGE,130000.0,Verified,debt_consolidation,16.22,685.0,689.0,14.0,21824.0,79.4,0.0,0.0,1.0,0
24000.0, 36 months,6.54,A,A4,3 years,MORTGAGE,160000.0,Verified,moving,9.23,795.0,799.0,18.0,1968.0,1.9,0.0,0.0,2.0,0
1200.0, 36 months,14.33,C,C1,missing,RENT,10000.0,Source Verified,other,18.36,680.0,684.0,3.0,5511.0,83.5,0.0,0.0,0.0,0
21000.0, 36 months,7.9,A,A4,3 years,MORTGAGE,50000.0,Verified,credit_card,25.54,695.0,699.0,13.0,14552.0,65.5,1.0,0.0,0.0,0
8000.0, 36 months,8.9,A,A5,7 years,MORTGAGE,80000.0,Source Verified,debt_consolidation,15.66,660.0,664.0,13.0,11647.0,62.3,0.0,0.0,0.0,0
6400.0, 36 months,14.49,C,C4,9 years,MORTGAGE,124000.0,Not Verified,debt_consolidation,14.41,670.0,674.0,7.0,2826.0,85.6,3.0,0.0,2.0,0
6000.0, 36 months,9.49,B,B2,5 years,RENT,120000.0,Not Verified,major_purchase,12.15,705.0,709.0,8.0,32238.0,77.3,0.0,1.0,0.0,0
15000.0, 36 months,10.99,B,B2,10+ years,RENT,74000.0,Not Verified,other,16.62,705.0,709.0,10.0,9029.0,46.1,0.0,0.0,0.0,0
10000.0, 36 months,14.46,C,C4,3 years,MORTGAGE,40000.0,Not Verified,debt_consolidation,29.97,695.0,699.0,8.0,5141.0,43.6,0.0,2.0,0.0,1
5000.0, 36 months,6.97,A,A3,10+ years,RENT,63000.0,Source Verified,debt_consolidation,12.57,730.0,734.0,5.0,11987.0,40.2,0.0,0.0,0.0,0
25000.0, 60 months,18.3,F,F1,5 years,MORTGAGE,86004.0,Source Verified,home_improvement,16.7,680.0,684.0,8.0,20170.0,66.1,0.0,0.0,3.0,0
10500.0, 36 months,9.17,B,B2,< 1 year,RENT,60000.0,Source Verified,debt_consolidation,3.86,660.0,664.0,4.0,7028.0,36.9,0.0,0.0,0.0,0
10000.0, 36 months,12.35,B,B4,4 years,MORTGAGE,52000.0,Verified,debt_consolidation,12.46,685.0,689.0,9.0,11606.0,86.2,0.0,0.0,1.0,0
20000.0, 36 months,12.79,C,C1,3 years,RENT,80250.0,Verified,debt_consolidation,20.37,665.0,669.0,32.0,8148.0,45.5,0.0,1.0,0.0,0
5000.0, 36 months,7.89,A,A5,1 year,RENT,43000.0,Source Verified,car,8.57,685.0,689.0,9.0,1325.0,4.9,0.0,1.0,0.0,0
14875.0, 36 months,12.99,C,C1,5 years,MORTGAGE,50000.0,Source Verified,debt_consolidation,30.54,715.0,719.0,20.0,28279.0,35.7,0.0,0.0,1.0,0
7000.0, 36 months,10.75,B,B4,2 years,RENT,50000.0,Source Verified,debt_consolidation,26.12,665.0,669.0,17.0,6173.0,28.3,2.0,1.0,1.0,0
8000.0, 36 months,14.65,C,C2,3 years,RENT,38000.0,Not Verified,debt_consolidation,9.63,685.0,689.0,5.0,10148.0,72.0,0.0,1.0,1.0,0
6000.0, 36 months,13.33,C,C3,7 years,MORTGAGE,119000.0,Not Verified,other,10.94,680.0,684.0,7.0,4914.0,47.7,1.0,0.0,1.0,0
4000.0, 36 months,14.99,C,C5,8 years,RENT,20000.0,Source Verified,debt_consolidation,7.5,705.0,709.0,7.0,2829.0,32.9,0.0,0.0,2.0,1
10000.0, 36 months,8.24,B,B1,2 years,MORTGAGE,71000.0,Verified,credit_card,11.12,675.0,679.0,12.0,10368.0,94.3,0.0,0.0,1.0,0
11700.0, 36 months,17.77,D,D1,4 years,RENT,34000.0,Not Verified,credit_card,15.92,660.0,664.0,9.0,16841.0,76.5,0.0,0.0,2.0,1
8500.0, 36 months,9.17,B,B2,2 years,MORTGAGE,31000.0,Source Verified,debt_consolidation,25.86,675.0,679.0,7.0,4740.0,44.3,3.0,0.0,0.0,0
10000.0, 60 months,20.0,D,D4,3 years,OWN,80000.0,Not Verified,credit_card,14.18,670.0,674.0,10.0,20910.0,33.8,0.0,1.0,2.0,0
30000.0, 60 months,11.99,C,C1,10+ years,MORTGAGE,76000.0,Source Verified,debt_consolidation,13.3,705.0,709.0,7.0,13540.0,55.5,0.0,0.0,0.0,0
10800.0, 36 months,7.62,A,A3,3 years,OWN,41000.0,Not Verified,credit_card,25.38,740.0,744.0,15.0,11590.0,29.6,0.0,0.0,0.0,0
12000.0, 36 months,11.44,B,B4,6 years,MORTGAGE,51000.0,Source Verified,debt_consolidation,22.59,660.0,664.0,15.0,18320.0,56.9,0.0,0.0,0.0,1
9000.0, 36 months,11.99,C,C1,3 years,RENT,56000.0,Source Verified,debt_consolidation,12.13,665.0,669.0,6.0,13605.0,65.1,0.0,0.0,3.0,0
5000.0, 36 months,16.91,C,C5,10+ years,MORTGAGE,92000.0,Source Verified,home_improvement,18.21,695.0,699.0,10.0,10875.0,49.9,0.0,0.0,2.0,0
5500.0, 36 months,11.71,B,B3,1 year,RENT,18000.0,Source Verified,car,20.43,695.0,699.0,7.0,7015.0,53.1,0.0,0.0,3.0,1
20000.0, 36 months,8.24,B,B1,2 years,OWN,140000.0,Source Verified,car,7.42,705.0,709.0,13.0,10407.0,24.5,0.0,0.0,0.0,0
2400.0, 36 months,12.99,C,C2,7 years,RENT,60000.0,Verified,debt_consolidation,27.3,670.0,674.0,16.0,9459.0,57.3,0.0,0.0,0.0,0
11800.0, 36 months,11.99,B,B5,10+ years,RENT,72000.0,Source Verified,debt_consolidation,9.47,685.0,689.0,5.0,11703.0,96.7,0.0,0.0,1.0,0
9550.0, 36 months,14.65,C,C2,10+ years,MORTGAGE,48000.0,Not Verified,debt_consolidation,21.93,675.0,679.0,6.0,11523.0,91.5,0.0,0.0,0.0,1
25000.0, 60 months,17.86,D,D5,2 years,MORTGAGE,108500.0,Source Verified,home_improvement,19.04,715.0,719.0,13.0,19397.0,39.6,0.0,0.0,0.0,0
5000.0, 36 months,14.49,C,C4,9 years,RENT,120000.0,Source Verified,other,15.11,690.0,694.0,10.0,26025.0,87.6,0.0,0.0,0.0,0
15000.0, 36 months,7.49,A,A4,1 year,OWN,95000.0,Source Verified,debt_consolidation,30.9,775.0,779.0,23.0,22343.0,16.7,0.0,0.0,1.0,0
28000.0, 60 months,15.59,C,C5,6 years,MORTGAGE,65000.0,Verified,debt_consolidation,26.4,670.0,674.0,24.0,21169.0,80.8,0.0,0.0,0.0,1
10000.0, 36 months,11.47,B,B5,10+ years,MORTGAGE,65000.0,Verified,credit_card,15.53,660.0,664.0,6.0,13670.0,94.9,0.0,1.0,0.0,0
35000.0, 60 months,30.94,G,G4,10+ years,RENT,70000.0,Source Verified,debt_consolidation,27.7,715.0,719.0,21.0,35006.0,46.4,0.0,0.0,2.0,0
11325.0, 36 months,12.12,B,B3,2 years,MORTGAGE,50000.0,Not Verified,debt_consolidation,14.38,780.0,784.0,11.0,921.0,8.2,0.0,0.0,3.0,0
5750.0, 36 months,13.57,C,C3,1 year,MORTGAGE,42000.0,Verified,car,13.19,675.0,679.0,6.0,10417.0,91.4,1.0,0.0,0.0,0
25000.0, 36 months,8.67,B,B1,2 years,RENT,84000.0,Source Verified,home_improvement,15.01,730.0,734.0,17.0,29798.0,57.7,0.0,0.0,1.0,0
7200.0, 36 months,16.99,D,D1,2 years,RENT,20000.0,Source Verified,credit_card,15.76,690.0,694.0,8.0,8710.0,29.5,0.0,0.0,0.0,1
8000.0, 36 months,5.32,A,A1,10+ years,OWN,50000.0,Not Verified,debt_consolidation,8.35,760.0,764.0,9.0,3597.0,18.0,0.0,0.0,0.0,0
16000.0, 60 months,15.05,C,C4,1 year,OWN,70000.0,Source Verified,credit_card,16.96,685.0,689.0,8.0,15196.0,46.9,0.0,1.0,0.0,1
12000.0, 36 months,8.18,B,B1,10+ years,MORTGAGE,79000.0,Not Verified,debt_consolidation,24.43,730.0,734.0,9.0,17839.0,58.3,0.0,0.0,0.0,0
12000.0, 36 months,15.8,C,C3,7 years,RENT,35078.4,Verified,debt_consolidation,30.31,670.0,674.0,11.0,4769.0,48.2,0.0,0.0,0.0,0
12000.0, 60 months,19.24,E,E2,3 years,MORTGAGE,35000.0,Source Verified,debt_consolidation,38.0,710.0,714.0,9.0,8475.0,58.4,0.0,0.0,0.0,0
11525.0, 60 months,13.99,C,C4,missing,MORTGAGE,50000.0,Not Verified,debt_consolidation,31.64,755.0,759.0,16.0,15039.0,24.1,0.0,0.0,2.0,1
12000.0, 36 months,12.69,C,C2,7 years,RENT,48000.0,Not Verified,debt_consolidation,34.28,670.0,674.0,19.0,14385.0,39.7,0.0,0.0,1.0,1
12000.0, 36 months,8.39,A,A5,1 year,RENT,52000.0,Source Verified,debt_consolidation,12.53,695.0,699.0,8.0,12906.0,74.6,0.0,0.0,0.0,0
8000.0, 36 months,8.18,B,B1,missing,RENT,60000.0,Verified,debt_consolidation,19.96,670.0,674.0,14.0,11030.0,65.3,2.0,0.0,0.0,0
15000.0, 36 months,10.42,B,B3,10+ years,MORTGAGE,62000.0,Source Verified,debt_consolidation,13.28,675.0,679.0,5.0,8257.0,72.4,0.0,0.0,0.0,1
18200.0, 36 months,9.99,B,B3,10+ years,MORTGAGE,200000.0,Source Verified,debt_consolidation,8.37,705.0,709.0,4.0,2667.0,29.6,0.0,0.0,0.0,0
20000.0, 36 months,18.75,D,D3,< 1 year,RENT,76000.0,Verified,debt_consolidation,10.22,670.0,674.0,14.0,15659.0,67.8,0.0,0.0,3.0,1
18000.0, 36 months,9.63,B,B1,< 1 year,RENT,63000.0,Not Verified,debt_consolidation,9.16,725.0,729.0,7.0,14532.0,57.2,0.0,0.0,0.0,0
8000.0, 36 months,12.29,C,C1,10+ years,RENT,96770.0,Source Verified,debt_consolidation,8.47,660.0,664.0,10.0,4690.0,47.9,1.0,2.0,1.0,0
10000.0, 36 months,16.55,D,D2,8 years,OWN,34000.0,Source Verified,debt_consolidation,35.65,660.0,664.0,8.0,11607.0,72.5,0.0,1.0,1.0,0
8000.0, 36 months,15.59,D,D1,9 years,MORTGAGE,27000.0,Source Verified,major_purchase,31.16,670.0,674.0,9.0,12161.0,64.0,0.0,0.0,1.0,0
11875.0, 36 months,14.09,B,B5,3 years,RENT,34000.0,Verified,debt_consolidation,33.99,705.0,709.0,10.0,8150.0,79.1,0.0,0.0,0.0,0
28000.0, 36 months,15.99,C,C5,10+ years,MORTGAGE,152000.0,Verified,debt_consolidation,11.95,700.0,704.0,24.0,10909.0,18.0,0.0,0.0,4.0,0
19200.0, 60 months,9.93,B,B2,10+ years,MORTGAGE,82000.0,Source Verified,credit_card,22.13,715.0,719.0,9.0,10188.0,25.5,0.0,0.0,0.0,0
16800.0, 60 months,14.99,C,C4,10+ years,RENT,52000.0,Source Verified,credit_card,17.17,665.0,669.0,20.0,16609.0,60.4,0.0,1.0,0.0,1
3000.0, 36 months,23.7,F,F1,2 years,RENT,85000.0,Source Verified,small_business,24.79,670.0,674.0,15.0,18965.0,72.1,0.0,0.0,1.0,0
10000.0, 60 months,21.85,D,D5,10+ years,RENT,73000.0,Not Verified,credit_card,20.34,750.0,754.0,7.0,5714.0,32.7,0.0,0.0,1.0,0
19000.0, 36 months,16.7,E,E2,10+ years,RENT,53500.0,Not Verified,debt_consolidation,19.87,665.0,669.0,12.0,17176.0,73.4,0.0,0.0,1.0,1
17175.0, 36 months,13.99,C,C4,10+ years,MORTGAGE,43000.0,Source Verified,debt_consolidation,23.97,705.0,709.0,6.0,17749.0,92.9,1.0,0.0,0.0,1
21250.0, 36 months,11.99,B,B3,10+ years,MORTGAGE,48000.0,Verified,credit_card,13.0,670.0,674.0,11.0,20014.0,62.7,2.0,0.0,0.0,0
19425.0, 60 months,15.61,C,C4,6 years,MORTGAGE,55120.0,Verified,credit_card,21.42,675.0,679.0,12.0,12133.0,56.7,0.0,1.0,0.0,0
7200.0, 36 months,17.57,D,D2,< 1 year,RENT,46000.0,Verified,credit_card,29.27,665.0,669.0,14.0,11660.0,49.0,0.0,1.0,4.0,0
35000.0, 60 months,18.55,E,E2,10+ years,RENT,103000.0,Source Verified,credit_card,27.58,700.0,704.0,18.0,50303.0,89.7,0.0,0.0,0.0,0
4000.0, 36 months,19.52,E,E2,6 years,MORTGAGE,35000.0,Not Verified,debt_consolidation,23.96,675.0,679.0,12.0,3159.0,31.3,0.0,0.0,2.0,0
9600.0, 36 months,12.69,C,C2,4 years,RENT,40000.0,Source Verified,debt_consolidation,18.6,670.0,674.0,12.0,7092.0,28.8,1.0,0.0,2.0,0
10000.0, 36 months,8.18,B,B1,< 1 year,MORTGAGE,120000.0,Not Verified,debt_consolidation,15.13,685.0,689.0,18.0,11405.0,27.8,1.0,0.0,0.0,0
12600.0, 36 months,7.39,A,A4,7 years,RENT,30000.0,Source Verified,credit_card,19.56,690.0,694.0,3.0,6121.0,56.7,0.0,2.0,0.0,0
5000.0, 36 months,15.59,C,C5,2 years,MORTGAGE,50000.0,Source Verified,other,21.7,690.0,694.0,7.0,2470.0,36.3,0.0,0.0,0.0,0
15000.0, 60 months,16.99,D,D1,9 years,MORTGAGE,80000.0,Source Verified,home_improvement,21.11,700.0,704.0,13.0,12574.0,55.4,0.0,0.0,1.0,0
5500.0, 36 months,10.99,B,B4,10+ years,MORTGAGE,90000.0,Verified,debt_consolidation,28.97,700.0,704.0,42.0,19589.0,56.3,0.0,0.0,0.0,0
5000.0, 36 months,7.89,A,A5,10+ years,MORTGAGE,80000.0,Not Verified,debt_consolidation,29.53,740.0,744.0,10.0,5793.0,34.5,0.0,0.0,2.0,0
4700.0, 36 months,8.24,B,B1,< 1 year,RENT,42000.0,Source Verified,car,7.91,710.0,714.0,3.0,2504.0,92.7,0.0,0.0,0.0,0
7350.0, 36 months,13.99,C,C4,5 years,MORTGAGE,41000.0,Source Verified,credit_card,21.9,685.0,689.0,7.0,3390.0,69.2,0.0,0.0,0.0,0
22825.0, 36 months,9.91,B,B1,10+ years,MORTGAGE,66000.0,Verified,debt_consolidation,29.58,730.0,734.0,7.0,20972.0,76.0,0.0,0.0,0.0,0
40000.0, 60 months,16.01,C,C5,6 years,MORTGAGE,88000.0,Verified,debt_consolidation,24.63,680.0,684.0,11.0,25972.0,57.1,0.0,0.0,0.0,1
8500.0, 36 months,18.25,D,D2,6 years,RENT,100000.0,Not Verified,medical,24.02,695.0,699.0,12.0,19446.0,75.1,0.0,0.0,1.0,0
9600.0, 36 months,13.99,C,C1,10+ years,OWN,62000.0,Not Verified,debt_consolidation,17.77,685.0,689.0,7.0,5814.0,83.1,0.0,0.0,1.0,0
40000.0, 36 months,10.42,B,B3,6 years,RENT,50000.0,Source Verified,credit_card,16.95,660.0,664.0,4.0,28508.0,81.5,0.0,0.0,0.0,1
3000.0, 36 months,13.66,C,C3,10+ years,MORTGAGE,61000.0,Source Verified,debt_consolidation,36.3,745.0,749.0,14.0,53621.0,31.6,0.0,0.0,1.0,0
4000.0, 36 months,14.07,C,C3,10+ years,RENT,65000.0,Source Verified,car,9.65,735.0,739.0,7.0,3146.0,15.3,0.0,0.0,0.0,0
9000.0, 36 months,8.18,B,B1,missing,MORTGAGE,45000.0,Verified,credit_card,4.61,760.0,764.0,10.0,8621.0,26.4,0.0,0.0,0.0,0
10000.0, 36 months,5.32,A,A1,10+ years,RENT,55000.0,Not Verified,debt_consolidation,8.43,740.0,744.0,9.0,15258.0,19.4,0.0,0.0,0.0,0
6000.0, 36 months,13.11,B,B4,5 years,RENT,28725.0,Not Verified,debt_consolidation,14.96,695.0,699.0,12.0,3111.0,20.2,0.0,1.0,0.0,0
20000.0, 60 months,10.49,B,B3,8 years,MORTGAGE,82600.0,Source Verified,debt_consolidation,8.89,705.0,709.0,13.0,12501.0,50.6,0.0,0.0,2.0,0
3500.0, 36 months,14.08,C,C3,6 years,MORTGAGE,85000.0,Not Verified,debt_consolidation,18.49,725.0,729.0,11.0,67458.0,80.9,0.0,0.0,0.0,0
12000.0, 36 months,7.26,A,A4,2 years,RENT,110000.0,Not Verified,credit_card,20.35,715.0,719.0,16.0,10506.0,35.5,0.0,0.0,0.0,0
12000.0, 36 months,12.69,B,B5,1 year,MORTGAGE,325000.0,Source Verified,medical,13.8,690.0,694.0,16.0,58744.0,44.4,1.0,0.0,2.0,0
5250.0, 36 months,11.49,B,B5,1 year,OWN,31200.0,Verified,home_improvement,7.05,685.0,689.0,9.0,3669.0,20.6,0.0,0.0,0.0,1
10000.0, 36 months,10.75,B,B4,3 years,MORTGAGE,30000.0,Source Verified,debt_consolidation,4.76,680.0,684.0,7.0,2805.0,34.6,0.0,0.0,0.0,0
11000.0, 36 months,12.99,C,C2,2 years,MORTGAGE,45000.0,Not Verified,debt_consolidation,25.15,710.0,714.0,9.0,9810.0,65.8,0.0,0.0,2.0,0
6025.0, 36 months,10.64,B,B4,2 years,RENT,35360.0,Verified,major_purchase,21.11,660.0,664.0,6.0,2519.0,90.0,0.0,0.0,0.0,1
7450.0, 36 months,14.48,C,C5,1 year,RENT,39000.0,Source Verified,debt_consolidation,15.35,665.0,669.0,4.0,1870.0,85.0,0.0,0.0,0.0,0
5000.0, 36 months,13.66,C,C3,10+ years,OWN,90000.0,Source Verified,debt_consolidation,5.59,670.0,674.0,9.0,3838.0,17.8,0.0,1.0,1.0,0
