actual,probability_of_default,risk_band,decision,credit_score
1,0.6158721626371069,Very High Risk,Reject,511
0,0.049453826457038746,Very Low Risk,Approve,823
0,0.42720173553248453,Very High Risk,Reject,615
1,0.2999183031392233,High Risk,Reject,685
1,0.23564083366738905,High Risk,Manual Review,720
0,0.308830202286105,High Risk,Reject,680
1,0.11035857851294716,Low Risk,Manual Review,789
0,0.3320866556156396,Very High Risk,Reject,667
0,0.08033579463491537,Very Low Risk,Approve,806
0,0.38042692423077656,Very High Risk,Reject,641
0,0.07661789029466382,Very Low Risk,Approve,808
0,0.044030136160325015,Very Low Risk,Approve,826
1,0.18061836857684602,Medium Risk,Manual Review,751
0,0.3642655419374042,Very High Risk,Reject,650
0,0.0436818176820603,Very Low Risk,Approve,826
0,0.03307580341603136,Very Low Risk,Approve,832
0,0.1542522631437652,Medium Risk,Manual Review,765
0,0.28772763935990014,High Risk,Reject,692
1,0.26104530925881386,High Risk,Reject,706
0,0.17583005743605146,Medium Risk,Manual Review,753
0,0.16404085534063614,Medium Risk,Manual Review,760
0,0.160313473837088,Medium Risk,Manual Review,762
0,0.19296701003155578,Medium Risk,Manual Review,744
0,0.17868667778355163,Medium Risk,Manual Review,752
1,0.11822746085459634,Low Risk,Manual Review,785
0,0.05690246637339113,Very Low Risk,Approve,819
0,0.06783345465942288,Very Low Risk,Approve,813
1,0.4301836546783918,Very High Risk,Reject,613
0,0.08515519224333995,Very Low Risk,Approve,803
0,0.031891980579872595,Very Low Risk,Approve,832
0,0.10881144201468279,Low Risk,Manual Review,790
1,0.36617347657062865,Very High Risk,Reject,649
1,0.3192314017537809,Very High Risk,Reject,674
0,0.05752739682069338,Very Low Risk,Approve,818
0,0.15453426041833618,Medium Risk,Manual Review,765
0,0.17175177040186,Medium Risk,Manual Review,756
0,0.1352989197422612,Low Risk,Manual Review,776
0,0.1322236485133994,Low Risk,Manual Review,777
0,0.0329938182404926,Very Low Risk,Approve,832
0,0.03880675616517567,Very Low Risk,Approve,829
1,0.49973936569808697,Very High Risk,Reject,575
0,0.09559009639459694,Low Risk,Approve,797
0,0.4591637425337871,Very High Risk,Reject,597
0,0.13185866791121237,Low Risk,Manual Review,777
0,0.23575644845260146,High Risk,Manual Review,720
0,0.08710829474310587,Low Risk,Approve,802
0,0.22967467346655376,High Risk,Manual Review,724
0,0.488406470243853,Very High Risk,Reject,581
0,0.49803094527240505,Very High Risk,Reject,576
0,0.0766637461215307,Very Low Risk,Approve,808
0,0.3969681788181272,Very High Risk,Reject,632
0,0.18998335866080573,Medium Risk,Manual Review,746
1,0.3126721156039292,Very High Risk,Reject,678
0,0.1422246386559558,Low Risk,Manual Review,772
0,0.23237480271856348,High Risk,Manual Review,722
0,0.5293747695200652,Very High Risk,Reject,559
0,0.16531711286136042,Medium Risk,Manual Review,759
0,0.0848275330029559,Very Low Risk,Approve,803
0,0.08044681232397825,Very Low Risk,Approve,806
1,0.30302249086945743,High Risk,Reject,683
1,0.2835582256467103,High Risk,Reject,694
0,0.13306814825939708,Low Risk,Manual Review,777
0,0.0945479450682496,Low Risk,Approve,798
1,0.24317041527030525,High Risk,Manual Review,716
1,0.08587227436694776,Very Low Risk,Approve,803
0,0.32147604519974127,Very High Risk,Reject,673
0,0.04550197228261982,Very Low Risk,Approve,825
0,0.18268171489953622,Medium Risk,Manual Review,750
0,0.03232536796455086,Very Low Risk,Approve,832
0,0.22362420827896232,High Risk,Manual Review,727
0,0.355488592922337,Very High Risk,Reject,654
0,0.14005529569923875,Low Risk,Manual Review,773
0,0.5499018689821017,Very High Risk,Reject,548
0,0.05933911520303764,Very Low Risk,Approve,817
0,0.40247846781866914,Very High Risk,Reject,629
0,0.19424863393899658,Medium Risk,Manual Review,743
0,0.11782986803525923,Low Risk,Manual Review,785
0,0.11366747187013629,Low Risk,Manual Review,787
1,0.14693722147558988,Medium Risk,Manual Review,769
0,0.3316237959800164,Very High Risk,Reject,668
0,0.3999973439746355,Very High Risk,Reject,630
0,0.09349697773040858,Low Risk,Approve,799
0,0.208294179663052,Medium Risk,Manual Review,735
0,0.15441816705858102,Medium Risk,Manual Review,765
1,0.14370286833803883,Low Risk,Manual Review,771
0,0.24487068794419126,High Risk,Manual Review,715
1,0.34666944513757314,Very High Risk,Reject,659
0,0.2739488361782641,High Risk,Reject,699
0,0.30138503831222546,High Risk,Reject,684
0,0.282595226804911,High Risk,Reject,695
0,0.36236390989945333,Very High Risk,Reject,651
0,0.1603698104263751,Medium Risk,Manual Review,762
0,0.12774028081619374,Low Risk,Manual Review,780
0,0.2601695914189429,High Risk,Reject,707
0,0.38983776624807326,Very High Risk,Reject,636
0,0.16386279472492934,Medium Risk,Manual Review,760
0,0.3735653821017604,Very High Risk,Reject,645
0,0.09924795631860964,Low Risk,Approve,795
0,0.13825142370378732,Low Risk,Manual Review,774
1,0.3709561528612632,Very High Risk,Reject,646
1,0.45325903191056544,Very High Risk,Reject,601
0,0.33856802471580477,Very High Risk,Reject,664
0,0.057184283336104896,Very Low Risk,Approve,819
0,0.08358048503835998,Very Low Risk,Approve,804
0,0.15392152954283067,Medium Risk,Manual Review,765
0,0.3579712978702281,Very High Risk,Reject,653
1,0.20001714527723416,Medium Risk,Manual Review,740
0,0.3012165658878576,High Risk,Reject,684
0,0.10683584519900959,Low Risk,Manual Review,791
0,0.07409569429069068,Very Low Risk,Approve,809
1,0.10438197198115913,Low Risk,Manual Review,793
0,0.2668291660225512,High Risk,Reject,703
0,0.38678707044846083,Very High Risk,Reject,637
0,0.08516498921743007,Very Low Risk,Approve,803
0,0.17348260030384577,Medium Risk,Manual Review,755
0,0.07268389993706328,Very Low Risk,Approve,810
0,0.07512459643377371,Very Low Risk,Approve,809
0,0.0912010231925462,Low Risk,Approve,800
0,0.15404112170686737,Medium Risk,Manual Review,765
0,0.13251046776222375,Low Risk,Manual Review,777
0,0.3955015787291644,Very High Risk,Reject,632
1,0.39756662205704685,Very High Risk,Reject,631
0,0.15167578019148623,Medium Risk,Manual Review,767
0,0.21566972487925082,High Risk,Manual Review,731
0,0.14995613341326125,Medium Risk,Manual Review,768
0,0.1011573563891755,Low Risk,Manual Review,794
1,0.2740964415505233,High Risk,Reject,699
1,0.4413655849046472,Very High Risk,Reject,607
1,0.26720702416820885,High Risk,Reject,703
0,0.04682756980523927,Very Low Risk,Approve,824
0,0.0431044868254069,Very Low Risk,Approve,826
0,0.21130324945960155,Medium Risk,Manual Review,734
0,0.1766742535664335,Medium Risk,Manual Review,753
0,0.16354137732355595,Medium Risk,Manual Review,760
1,0.057914513138466385,Very Low Risk,Approve,818
1,0.2063243661262313,Medium Risk,Manual Review,737
1,0.14265407029151794,Low Risk,Manual Review,772
0,0.03927747214723597,Very Low Risk,Approve,828
0,0.041584315243270074,Very Low Risk,Approve,827
0,0.10473222887573409,Low Risk,Manual Review,792
0,0.242446965673825,High Risk,Manual Review,717
0,0.1244109321112346,Low Risk,Manual Review,782
0,0.03335183632602172,Very Low Risk,Approve,832
1,0.1282829749244547,Low Risk,Manual Review,779
1,0.20388633721290436,Medium Risk,Manual Review,738
0,0.5278293440718266,Very High Risk,Reject,560
1,0.2791472098697424,High Risk,Reject,696
0,0.14358050308197648,Low Risk,Manual Review,771
1,0.2745992225283815,High Risk,Reject,699
0,0.06934006548577518,Very Low Risk,Approve,812
0,0.20315027600441826,Medium Risk,Manual Review,738
0,0.11577644620541369,Low Risk,Manual Review,786
0,0.1798419775343664,Medium Risk,Manual Review,751
0,0.09647065884838443,Low Risk,Approve,797
0,0.14233387536360384,Low Risk,Manual Review,772
1,0.23769921916579004,High Risk,Manual Review,719
0,0.10324390858037892,Low Risk,Manual Review,793
0,0.1572395694517873,Medium Risk,Manual Review,764
0,0.3507643504240103,Very High Risk,Reject,657
0,0.38657783469259416,Very High Risk,Reject,637
0,0.07703567546590326,Very Low Risk,Approve,808
1,0.2691142151761841,High Risk,Reject,702
0,0.22871802634883892,High Risk,Manual Review,724
0,0.07344226932994645,Very Low Risk,Approve,810
0,0.3778359654030558,Very High Risk,Reject,642
0,0.08381307779066229,Very Low Risk,Approve,804
0,0.04477887287465438,Very Low Risk,Approve,825
0,0.2229899447636011,High Risk,Manual Review,727
0,0.07463898749803416,Very Low Risk,Approve,809
0,0.14035409930617873,Low Risk,Manual Review,773
1,0.3013065107902413,High Risk,Reject,684
0,0.36650866788883585,Very High Risk,Reject,648
0,0.3462885793691229,Very High Risk,Reject,660
0,0.06170037445666374,Very Low Risk,Approve,816
1,0.11777349775437973,Low Risk,Manual Review,785
0,0.17923380601910485,Medium Risk,Manual Review,751
0,0.20541847527920923,Medium Risk,Manual Review,737
1,0.1574989776861234,Medium Risk,Manual Review,763
0,0.04333348127920352,Very Low Risk,Approve,826
0,0.18991210112592716,Medium Risk,Manual Review,746
0,0.056697186383421305,Very Low Risk,Approve,819
0,0.04545951879466981,Very Low Risk,Approve,825
0,0.07048277433543251,Very Low Risk,Approve,811
1,0.2992635374955944,High Risk,Reject,685
0,0.0956512266724922,Low Risk,Approve,797
0,0.27916303601476183,High Risk,Reject,696
0,0.10552738482214241,Low Risk,Manual Review,792
0,0.19078615099610788,Medium Risk,Manual Review,745
1,0.23387846393185252,High Risk,Manual Review,721
0,0.08524104155860365,Very Low Risk,Approve,803
0,0.08761932352866607,Low Risk,Approve,802
0,0.04323699562680918,Very Low Risk,Approve,826
0,0.15151432481804375,Medium Risk,Manual Review,767
1,0.24720989196422924,High Risk,Manual Review,714
0,0.20385325863255502,Medium Risk,Manual Review,738
0,0.09076898538117727,Low Risk,Approve,800
0,0.29677499917498235,High Risk,Reject,687
0,0.4055430926954137,Very High Risk,Reject,627
0,0.2936263782653303,High Risk,Reject,689
0,0.18759365787630036,Medium Risk,Manual Review,747
0,0.12975701187168234,Low Risk,Manual Review,779
0,0.3631216803457779,Very High Risk,Reject,650
0,0.05257046392305372,Very Low Risk,Approve,821
0,0.13676539317236455,Low Risk,Manual Review,775
0,0.1806383172853326,Medium Risk,Manual Review,751
0,0.18945518134532563,Medium Risk,Manual Review,746
1,0.49145016929847596,Very High Risk,Reject,580
0,0.43014350474094065,Very High Risk,Reject,613
0,0.06431810533517186,Very Low Risk,Approve,815
1,0.2789357395013447,High Risk,Reject,697
0,0.17003849740577995,Medium Risk,Manual Review,756
0,0.4552291265848126,Very High Risk,Reject,600
1,0.35430554151997273,Very High Risk,Reject,655
0,0.09835858285813849,Low Risk,Approve,796
0,0.21234639781936718,Medium Risk,Manual Review,733
1,0.11046589199504737,Low Risk,Manual Review,789
0,0.41929965490316545,Very High Risk,Reject,619
1,0.3860422740020299,Very High Risk,Reject,638
0,0.24041692508229537,High Risk,Manual Review,718
0,0.24439950379231637,High Risk,Manual Review,716
0,0.08716629542325506,Low Risk,Approve,802
0,0.046546939563077115,Very Low Risk,Approve,824
0,0.2576451136623383,High Risk,Reject,708
0,0.04523691815428041,Very Low Risk,Approve,825
0,0.2459303658454924,High Risk,Manual Review,715
0,0.4279382052629616,Very High Risk,Reject,615
0,0.14253721969831573,Low Risk,Manual Review,772
0,0.6266553546985545,Very High Risk,Reject,505
0,0.038915389591045416,Very Low Risk,Approve,829
0,0.2493059264513327,High Risk,Manual Review,713
0,0.08959109258075838,Low Risk,Approve,801
1,0.1703713063546308,Medium Risk,Manual Review,756
0,0.330143619073648,Very High Risk,Reject,668
0,0.19105866238243815,Medium Risk,Manual Review,745
0,0.11563671542079243,Low Risk,Manual Review,786
0,0.20194912410806634,Medium Risk,Manual Review,739
0,0.14689292947157576,Medium Risk,Manual Review,769
0,0.12881011745445503,Low Risk,Manual Review,779
0,0.17064719707561357,Medium Risk,Manual Review,756
0,0.4615987210385261,Very High Risk,Reject,596
1,0.2596719916480872,High Risk,Reject,707
1,0.36029286905482966,Very High Risk,Reject,652
1,0.30707876417660146,High Risk,Reject,681
0,0.09060293192628804,Low Risk,Approve,800
0,0.12304830212905356,Low Risk,Manual Review,782
1,0.39940095128269393,Very High Risk,Reject,630
0,0.19978896674896982,Medium Risk,Manual Review,740
0,0.07960542528930485,Very Low Risk,Approve,806
0,0.1568679730034135,Medium Risk,Manual Review,764
0,0.03802799356394169,Very Low Risk,Approve,829
0,0.3011765161276686,High Risk,Reject,684
0,0.09235019895680749,Low Risk,Approve,799
0,0.14943797632182887,Medium Risk,Manual Review,768
0,0.05346306177328568,Very Low Risk,Approve,821
0,0.15642558665249742,Medium Risk,Manual Review,764
1,0.12990051205972664,Low Risk,Manual Review,779
0,0.11322657148243567,Low Risk,Manual Review,788
0,0.15982939496171164,Medium Risk,Manual Review,762
0,0.2844085935671352,High Risk,Reject,694
1,0.46336474901046193,Very High Risk,Reject,595
0,0.3846063936488475,Very High Risk,Reject,638
0,0.06252425412053549,Very Low Risk,Approve,816
1,0.27659290453846025,High Risk,Reject,698
1,0.40520951825993834,Very High Risk,Reject,627
0,0.1513623482490513,Medium Risk,Manual Review,767
0,0.05522354661179716,Very Low Risk,Approve,820
0,0.0961795771858777,Low Risk,Approve,797
1,0.2463197022907021,High Risk,Manual Review,715
0,0.4214916037595634,Very High Risk,Reject,618
0,0.04911741854821986,Very Low Risk,Approve,823
0,0.061719824049837745,Very Low Risk,Approve,816
0,0.14609508805538896,Medium Risk,Manual Review,770
0,0.04859079405070289,Very Low Risk,Approve,823
0,0.23830823950297328,High Risk,Manual Review,719
0,0.1340305431601109,Low Risk,Manual Review,776
0,0.19951613510765268,Medium Risk,Manual Review,740
0,0.22970670561640305,High Risk,Manual Review,724
0,0.39751632930307246,Very High Risk,Reject,631
0,0.056311121153054554,Very Low Risk,Approve,819
0,0.1908137753932453,Medium Risk,Manual Review,745
0,0.06368914415760583,Very Low Risk,Approve,815
0,0.15321783540214395,Medium Risk,Manual Review,766
0,0.11503755768214613,Low Risk,Manual Review,787
0,0.032307147069178525,Very Low Risk,Approve,832
1,0.139180044643189,Low Risk,Manual Review,773
0,0.38670064070509036,Very High Risk,Reject,637
0,0.25025979774964113,High Risk,Reject,712
0,0.0642067083321404,Very Low Risk,Approve,815
0,0.03192437376171606,Very Low Risk,Approve,832
0,0.06513110501341533,Very Low Risk,Approve,814
1,0.2789067737749547,High Risk,Reject,697
0,0.1927887899223498,Medium Risk,Manual Review,744
0,0.267144759107821,High Risk,Reject,703
1,0.29540638447552314,High Risk,Reject,688
0,0.12662051025661153,Low Risk,Manual Review,780
0,0.17178985311322204,Medium Risk,Manual Review,756
0,0.22973369059927395,High Risk,Manual Review,724
1,0.25492949310067214,High Risk,Reject,710
0,0.6101159025736362,Very High Risk,Reject,514
0,0.09316839146006403,Low Risk,Approve,799
0,0.20024605313398197,Medium Risk,Manual Review,740
0,0.4949837708014381,Very High Risk,Reject,578
0,0.1144061968411408,Low Risk,Manual Review,787
0,0.059597382946059506,Very Low Risk,Approve,817
0,0.24646869649754302,High Risk,Manual Review,714
1,0.4219169612252719,Very High Risk,Reject,618
0,0.09538469537322807,Low Risk,Approve,798
0,0.1683459345282635,Medium Risk,Manual Review,757
0,0.20152998952814793,Medium Risk,Manual Review,739
0,0.11442717347618062,Low Risk,Manual Review,787
0,0.21481284236466017,High Risk,Manual Review,732
0,0.24109009080650226,High Risk,Manual Review,717
0,0.10857307812023716,Low Risk,Manual Review,790
0,0.08140715198847785,Very Low Risk,Approve,805
0,0.14765222332039846,Medium Risk,Manual Review,769
0,0.19764732108903083,Medium Risk,Manual Review,741
0,0.2507766565203619,High Risk,Reject,712
1,0.49194149192152864,Very High Risk,Reject,579
0,0.44955095914383675,Very High Risk,Reject,603
0,0.06050123970273476,Very Low Risk,Approve,817
0,0.2664665208359571,High Risk,Reject,703
1,0.3925944739218496,Very High Risk,Reject,634
0,0.14674192602394365,Medium Risk,Manual Review,769
0,0.283051966633419,High Risk,Reject,694
0,0.23766573030155955,High Risk,Manual Review,719
0,0.04021370717293418,Very Low Risk,Approve,828
0,0.11814126806295885,Low Risk,Manual Review,785
0,0.19677313409372343,Medium Risk,Manual Review,742
0,0.18831549816037552,Medium Risk,Manual Review,746
0,0.34875370967564395,Very High Risk,Reject,658
0,0.269228542280835,High Risk,Reject,702
0,0.3310313236628163,Very High Risk,Reject,668
0,0.3645578624541613,Very High Risk,Reject,649
0,0.12124115274402669,Low Risk,Manual Review,783
0,0.23117280779227514,High Risk,Manual Review,723
0,0.021952142876532504,Very Low Risk,Approve,838
0,0.44926819307989646,Very High Risk,Reject,603
1,0.3303098789432703,Very High Risk,Reject,668
0,0.19877170947992276,Medium Risk,Manual Review,741
0,0.31915898584264274,Very High Risk,Reject,674
1,0.17029034833874226,Medium Risk,Manual Review,756
1,0.3520103785926844,Very High Risk,Reject,656
0,0.03654700998566442,Very Low Risk,Approve,830
0,0.061031079507732774,Very Low Risk,Approve,816
0,0.0913937359538306,Low Risk,Approve,800
0,0.07450398543528756,Very Low Risk,Approve,809
0,0.06436599459633642,Very Low Risk,Approve,815
1,0.27720321745950394,High Risk,Reject,698
0,0.033710474890252945,Very Low Risk,Approve,831
0,0.02797371303271236,Very Low Risk,Approve,835
0,0.181292551370123,Medium Risk,Manual Review,750
0,0.15237771060364214,Medium Risk,Manual Review,766
0,0.2974702658777201,High Risk,Reject,686
1,0.27784733997025435,High Risk,Reject,697
1,0.24930457701948175,High Risk,Manual Review,713
0,0.11412926238344061,Low Risk,Manual Review,787
0,0.11602136592530514,Low Risk,Manual Review,786
0,0.2324362262018304,High Risk,Manual Review,722
0,0.16587729650306113,Medium Risk,Manual Review,759
0,0.09118573396921759,Low Risk,Approve,800
0,0.058295822446157296,Very Low Risk,Approve,818
0,0.17553587957460476,Medium Risk,Manual Review,753
0,0.23660824068429548,High Risk,Manual Review,720
1,0.29413827537470266,High Risk,Reject,688
0,0.34784271402188693,Very High Risk,Reject,659
1,0.15250478360139882,Medium Risk,Manual Review,766
0,0.13015029993023355,Low Risk,Manual Review,778
